,MONO,EMONO,IGM
suscept,1.032,0.0,9.0
sustain,1.0167619047619048,1.0242857142857142,3.933333333333333
swap,0.0,0.0,19.0
switch,1.0296296296296297,1.0266666666666666,9.571428571428571
symptom,1.02125,1.028125,5.857142857142858
synchron,1.0342857142857143,0.0,8.2
syndic,1.02,0.0,4.0
system,1.0291461988304094,1.029140350877193,14.947761194029852
systemat,1.0133333333333334,1.02,2.5
tabl,1.0252631578947369,1.0252631578947369,6.538461538461538
tablet,0.0,0.0,11.5
tabul,0.0,0.0,25.0
tackl,1.0222222222222221,1.0266666666666666,4.333333333333334
take,1.0108108108108107,1.0156756756756757,2.097560975609756
taken,1.0235897435897436,1.0246153846153847,5.6000000000000005
talli,0.0,0.0,10.0
tank,0.0,0.0,37.0
target,1.0240776699029126,1.025631067961165,7.0983606557377055
tarpaulin,1.0266666666666666,1.028,7.0
task,1.0273170731707317,1.0285365853658537,10.333333333333334
tast,1.0266666666666666,1.0275,6.333333333333333
teach,1.031111111111111,0.0,16.0
teacher,1.0271186440677966,1.0279661016949153,9.88888888888889
team,1.0275,1.02625,7.6000000000000005
technic,1.0269662921348315,1.0252808988764044,8.058823529411764
techniqu,1.0272636815920397,1.0262686567164179,8.980582524271846
technolog,1.0135612535612535,1.0195726495726496,2.7163461538461537
tediou,1.015,1.0225,2.6363636363636362
telecommun,1.0,0.0,1.0
telephon,1.0133333333333334,1.02,2.2
temperatur,1.03,1.02625,10.0
templat,1.0333333333333334,0.0,7.0
tenant,0.0,0.0,10.0
tend,1.0254545454545454,1.0272727272727273,5.666666666666667
term,1.0152577319587628,1.0199484536082475,3.124401913875598
territori,1.0266666666666666,1.025,4.428571428571429
tesda,0.0,0.0,31.0
tesseract,1.036,0.0,11.8
test,1.01888,1.02352,4.54
text,1.0271186440677966,1.027457627118644,9.571428571428571
theft,1.0236363636363637,0.0,7.0
theoret,1.0285714285714285,1.0271428571428571,8.5
theori,1.0176923076923077,1.0253846153846153,4.209302325581395
therebi,1.0186666666666666,1.016,3.0999999999999996
therefor,1.0125619834710744,1.0173553719008264,2.3987730061349692
thermal,1.0266666666666666,0.0,5.0
thesi,1.0314285714285714,1.0278571428571428,9.25
thing,1.0166666666666666,1.0225,3.5
think,1.02,1.024,3.727272727272727
third,1.025945945945946,1.0267567567567568,7.857142857142857
thirti,1.0254545454545454,1.0272727272727273,7.0
thorough,1.0184615384615385,1.0253846153846153,3.769230769230769
though,1.0139130434782608,1.0195652173913043,2.655172413793103
thought,1.0142857142857142,1.0192857142857144,2.5
thousand,1.0367567567567568,1.0291891891891891,26.5
threat,1.019047619047619,1.0242857142857142,4.157894736842105
three,1.0144,1.0192,2.9518072289156625
threshold,1.0236363636363637,0.0,7.0
throughout,1.0193548387096774,1.0212903225806451,3.8125
thu,1.0128440366972478,1.0176146788990825,2.4482758620689653
tile,0.0,0.0,13.0
time,1.0141554959785524,1.0198659517426274,2.85480093676815
timeconsum,1.0266666666666666,0.0,5.0
timeseri,1.0285714285714285,0.0,6.0
tissu,1.0329411764705883,1.0282352941176471,11.5
today,1.0133333333333334,1.0184615384615385,2.5
togeth,1.0222222222222221,1.025,5.0
tool,1.0123076923076924,1.018284023668639,2.5369458128078817
topic,1.0177777777777777,1.0258333333333334,4.310344827586206
total,1.01408,1.0207600000000001,2.970149253731343
tourism,1.0215384615384615,1.0282692307692307,6.419354838709677
tourist,1.0216216216216216,1.0235135135135136,5.137931034482759
toward,1.0274285714285714,1.0254285714285714,8.322033898305085
town,1.0133333333333334,1.02,2.2
toxic,1.0342857142857143,0.0,8.2
trace,1.0304761904761905,1.0278571428571428,11.666666666666666
track,1.0271844660194174,1.0288349514563107,10.767441860465116
tracker,1.025,0.0,5.285714285714286
trade,1.0157575757575759,1.020909090909091,3.2608695652173916
tradit,1.0165217391304349,1.0205434782608696,3.350515463917526
traffic,1.0234666666666667,1.0288,7.947368421052632
train,1.0251724137931035,1.0235344827586208,6.341463414634147
traine,0.0,0.0,43.0
trainer,0.0,0.0,55.0
trait,1.02,1.02625,4.428571428571429
transact,1.0252307692307692,1.0242307692307693,6.590909090909091
transfer,1.0283870967741935,1.0251612903225806,7.6000000000000005
transform,1.023720930232558,1.0233720930232557,5.707692307692308
translat,1.0173333333333334,1.025,3.888888888888889
transmit,1.0285714285714285,0.0,8.5
transport,1.022,1.021,4.300000000000001
trap,1.036,0.0,11.8
trash,1.0333333333333334,1.0283333333333333,12.25
travel,1.0246153846153847,1.0242307692307693,6.485714285714286
tray,0.0,0.0,10.0
treat,1.02,1.025,3.25
treatment,1.0154838709677418,1.0203225806451612,2.945945945945946
tree,1.0,1.015,1.0
tremend,1.0066666666666666,1.015,1.4615384615384617
trend,1.022857142857143,1.0226530612244897,5.199999999999999
tri,1.0219354838709678,1.0232258064516129,4.923076923076923
tribe,0.0,0.0,11.5
trigger,0.0,0.0,22.0
trivia,0.0,0.0,13.0
true,1.016470588235294,1.0229411764705882,3.3333333333333335
truls,0.0,0.0,10.0
trust,1.0321428571428573,1.0273214285714285,13.857142857142858
turn,1.0291891891891891,1.0267567567567568,10.0
turnov,1.02,0.0,4.0
twenti,1.0123076923076924,1.0184615384615385,2.263157894736842
twitter,1.0133333333333334,1.02,2.5
type,1.0123308270676692,1.0178195488721804,2.413793103448276
typic,1.0175,1.020625,3.0999999999999996
ultim,1.0066666666666666,1.015,1.4615384615384617
ultrason,1.037037037037037,0.0,26.0
ultraviolet,0.0,0.0,19.0
unavail,0.0,0.0,13.0
uncertain,1.02,1.025,3.25
uncertainti,1.02,1.025,4.0
undergo,1.0133333333333334,1.02,2.333333333333333
undergon,1.0133333333333334,1.02,2.090909090909091
undergradu,1.02,1.025,3.25
underli,1.02,1.025,3.25
understand,1.023076923076923,1.025153846153846,6.232558139534884
undertak,1.0246153846153847,1.0253846153846153,5.363636363636363
undertaken,1.030967741935484,1.0290322580645161,13.0
unemploy,1.022857142857143,1.0214285714285714,3.4000000000000004
unfortun,1.0066666666666666,1.015,1.4615384615384617
unhid,0.0,0.0,10.0
unifi,1.0266666666666666,1.0266666666666666,5.5
uniform,1.0222222222222221,0.0,4.75
uniqu,1.0223529411764707,1.0220588235294117,4.5625
unit,1.0136842105263157,1.019736842105263,2.625
univers,1.0210169491525423,1.0249152542372881,5.428571428571429
unpredict,1.0285714285714285,1.0214285714285714,4.75
updat,1.029090909090909,1.026590909090909,10.142857142857142
upload,1.0254545454545454,1.0272727272727273,5.666666666666667
upon,1.0032,1.0192,1.3157894736842106
urban,1.02,1.024375,4.428571428571429
usabl,1.030112359550562,1.0286516853932584,14.4
usag,1.0196610169491525,1.0223728813559323,4.222222222222222
use,1.015216258467952,1.0204637832204273,3.217721518987342
user,1.0248,1.027975,8.790575916230367
usual,1.0066666666666666,1.015,1.5454545454545454
util,1.014478527607362,1.018036809815951,2.735294117647059
valid,1.0194285714285714,1.0227142857142857,4.3442622950819665
valu,1.018019801980198,1.0233168316831682,4.309090909090909
vari,1.02,1.02,3.25
variabl,1.0233333333333334,1.0282142857142857,7.533333333333333
varianc,1.0,0.0,1.0
varieti,1.0146153846153847,1.021346153846154,2.932203389830508
variou,1.02125,1.02296875,4.777777777777778
vector,1.0333333333333334,1.0291666666666666,17.363636363636363
vehicl,1.0269565217391303,1.0271739130434783,9.71875
vehicular,0.0,0.0,56.5
ventil,1.0266666666666666,1.025,4.428571428571429
ventur,1.02,0.0,4.818181818181818
verbal,0.0,0.0,97.0
verif,1.0175,1.02625,3.8
verifi,1.015,1.0215625,3.1818181818181817
version,1.0275555555555556,1.0273333333333334,8.75
viabil,1.0369230769230768,1.0288461538461537,21.57142857142857
vibrat,0.0,0.0,10.0
vicent,1.02,0.0,4.6
vicin,1.02,1.0225,3.1818181818181817
video,1.022857142857143,1.0271428571428571,5.800000000000001
view,1.0285714285714285,1.0275,10.473684210526315
villag,1.02,1.0225,3.1818181818181817
violat,1.0257142857142858,1.0257142857142858,5.909090909090909
viral,1.02,1.025,4.0
virtual,1.0303030303030303,1.0263636363636364,11.0
viru,1.023157894736842,1.0252631578947369,5.3999999999999995
visibl,1.0222222222222221,1.0266666666666666,4.333333333333334
vision,1.0218181818181817,1.0286363636363636,6.538461538461538
visit,1.0234482758620689,1.026896551724138,6.368421052631579
visual,1.02,1.0264,5.054054054054054
vital,1.008888888888889,1.0166666666666666,1.8
vocabulari,0.0,0.0,10.0
voic,1.016470588235294,1.0247058823529411,3.4705882352941178
volum,1.0266666666666666,1.027,7.666666666666667
vote,1.0333333333333334,0.0,7.0
vulner,1.0285714285714285,0.0,10.0
wage,0.0,0.0,10.0
wait,1.0171428571428571,1.0214285714285714,2.8
walk,1.025,1.02625,4.75
wall,1.028,1.027,6.25
wame,0.0,0.0,11.5
want,1.0176,1.0222,3.64
warehous,1.02,0.0,4.818181818181818
warn,1.0266666666666666,0.0,8.636363636363637
wash,1.022857142857143,1.0257142857142858,4.0
wast,1.02,1.027162162162162,5.4399999999999995
water,1.0252777777777777,1.025,7.578313253012048
waterfal,0.0,0.0,83.5
wave,1.01,1.015,1.75
way,1.0148148148148148,1.02,2.8181818181818183
weak,1.0235294117647058,1.0247058823529411,5.285714285714286
wear,1.015,1.0225,3.0
wearabl,1.0314285714285714,1.0278571428571428,9.25
weather,1.02,0.0,4.818181818181818
webbas,0.0,0.0,98.5
websit,1.0205405405405406,1.0202702702702702,3.8499999999999996
wed,0.0,0.0,26.5
weight,1.0068085106382978,1.0197872340425531,1.716417910447761
welfar,0.0,0.0,23.5
well,1.0138364779874214,1.0190566037735849,2.75531914893617
wellb,1.0266666666666666,1.025,5.800000000000001
west,1.02,0.0,4.0
western,1.02,0.0,4.0
wheel,0.0,0.0,10.0
whenev,0.0,0.0,31.0
wherea,1.0254545454545454,1.0245454545454546,5.199999999999999
wherein,1.0315789473684212,1.026842105263158,11.588235294117647
whether,1.0183783783783784,1.0186486486486486,3.3181818181818183
who,0.0,0.0,11.5
whohan,0.0,0.0,13.0
whole,1.0235294117647058,1.0238235294117648,5.285714285714286
wholesal,1.02,0.0,4.0
whose,1.0188235294117647,1.0211764705882354,3.4000000000000004
wide,1.0158333333333334,1.019375,3.0357142857142856
will,1.033548387096774,1.0290322580645161,16.6
wind,0.0,0.0,28.0
window,1.0266666666666666,1.025,4.428571428571429
wire,0.0,0.0,10.0
wireless,1.02,0.0,4.6
within,1.0152380952380953,1.0185714285714287,2.8897637795275593
without,1.0163934426229508,1.0221311475409836,3.419354838709677
women,1.0171428571428571,1.0257142857142858,3.4000000000000004
word,1.0164285714285715,1.0235714285714286,3.6037735849056602
wordofmouth,1.02,0.0,3.571428571428571
work,1.017737556561086,1.019683257918552,3.502127659574468
worker,1.0247272727272727,1.0267272727272727,7.375
workflow,1.024,0.0,6.4
workforc,1.016,1.024,2.8461538461538463
workload,1.0,0.0,1.0
world,1.0130120481927711,1.0180722891566265,2.514018691588785
worldwid,1.0183333333333333,1.02375,3.75
worri,0.0,0.0,10.0
worst,1.0355555555555556,0.0,10.600000000000001
write,1.0276923076923077,1.0276923076923077,7.0
writer,0.0,0.0,10.0
written,1.018181818181818,1.0245454545454546,3.5
xampp,0.0,0.0,26.5
year,1.032695652173913,1.0269347826086956,15.369426751592357
young,0.0,0.0,32.5
zimbabw,1.02,0.0,4.0
zone,1.02,0.0,4.0
