,Capstone,Thesis,Case Study,Feasibility Study,Total
strictli,0.0,0.0,26.0,0.0,26.0
stride,0.0,0.0,1.0,0.0,1.0
string,0.0,5.0,0.0,0.0,5.0
strip,0.0,0.0,0.0,8.0,8.0
strive,0.0,0.0,2.0,0.0,2.0
stroke,0.0,13.0,0.0,0.0,13.0
stroll,0.0,1.0,0.0,0.0,1.0
strong,3.0,2.0,12.0,4.0,21.0
stronger,0.0,0.0,1.0,0.0,1.0
strongest,0.0,0.0,3.0,0.0,3.0
strongli,3.0,0.0,7.0,0.0,10.0
structur,7.0,34.0,54.0,22.0,117.0
struggl,4.0,0.0,1.0,2.0,7.0
stte,1.0,0.0,0.0,0.0,1.0
stud,0.0,0.0,0.0,2.0,2.0
student,160.0,98.0,32.0,34.0,324.0
studi,371.0,269.0,719.0,272.0,1631.0
studio,10.0,2.0,0.0,0.0,12.0
studyin,0.0,0.0,1.0,0.0,1.0
studyrel,2.0,0.0,0.0,0.0,2.0
style,2.0,4.0,5.0,2.0,13.0
stylesheet,0.0,2.0,0.0,0.0,2.0
subclass,0.0,1.0,0.0,0.0,1.0
subconsci,0.0,0.0,1.0,0.0,1.0
subcultur,0.0,0.0,2.0,0.0,2.0
subdimens,0.0,0.0,2.0,0.0,2.0
subdistrict,0.0,3.0,0.0,0.0,3.0
subfactor,0.0,0.0,0.0,2.0,2.0
subgoal,0.0,1.0,0.0,0.0,1.0
subgroup,0.0,0.0,1.0,0.0,1.0
subject,13.0,29.0,29.0,6.0,77.0
subjectspecif,2.0,0.0,0.0,0.0,2.0
subjecttofaculti,0.0,1.0,0.0,0.0,1.0
sublim,5.0,0.0,0.0,0.0,5.0
submiss,0.0,0.0,2.0,0.0,2.0
submit,4.0,1.0,6.0,0.0,11.0
subproblem,0.0,1.0,0.0,0.0,1.0
subprogram,1.0,0.0,0.0,0.0,1.0
subscal,0.0,1.0,0.0,0.0,1.0
subscrib,0.0,1.0,5.0,0.0,6.0
subscript,0.0,0.0,0.0,12.0,12.0
subsector,0.0,0.0,0.0,2.0,2.0
subsequ,0.0,5.0,6.0,2.0,13.0
subset,0.0,5.0,0.0,0.0,5.0
subsid,0.0,0.0,0.0,2.0,2.0
subsidiari,0.0,0.0,11.0,0.0,11.0
subsist,0.0,0.0,0.0,4.0,4.0
substant,0.0,0.0,0.0,2.0,2.0
substanti,2.0,6.0,11.0,6.0,25.0
substitut,3.0,0.0,0.0,0.0,3.0
substructur,1.0,0.0,0.0,0.0,1.0
subsumpt,0.0,1.0,0.0,0.0,1.0
subsystem,0.0,1.0,0.0,0.0,1.0
subteam,0.0,1.0,0.0,0.0,1.0
subtl,0.0,0.0,1.0,0.0,1.0
subtract,0.0,2.0,0.0,0.0,2.0
succeed,1.0,2.0,0.0,10.0,13.0
success,25.0,19.0,19.0,44.0,107.0
suclleg,0.0,0.0,1.0,0.0,1.0
sudden,4.0,1.0,0.0,0.0,5.0
sueo,0.0,0.0,1.0,0.0,1.0
suffer,0.0,14.0,0.0,2.0,16.0
suffic,0.0,4.0,0.0,0.0,4.0
suffici,0.0,8.0,0.0,10.0,18.0
sugar,6.0,0.0,0.0,2.0,8.0
suggest,17.0,21.0,37.0,10.0,85.0
suicid,0.0,1.0,0.0,0.0,1.0
suit,7.0,3.0,8.0,0.0,18.0
suitabl,12.0,21.0,4.0,4.0,41.0
sukarap,0.0,0.0,0.0,14.0,14.0
sukasari,0.0,0.0,0.0,2.0,2.0
sulfid,4.0,0.0,0.0,0.0,4.0
sullan,0.0,0.0,0.0,2.0,2.0
sulphat,0.0,0.0,1.0,0.0,1.0
sultan,0.0,0.0,0.0,12.0,12.0
sumil,0.0,0.0,0.0,24.0,24.0
sumilihon,0.0,0.0,0.0,4.0,4.0
summar,1.0,5.0,1.0,2.0,9.0
summari,55.0,2.0,2.0,68.0,127.0
summer,3.0,0.0,0.0,0.0,3.0
summit,0.0,1.0,0.0,0.0,1.0
sunday,0.0,0.0,0.0,8.0,8.0
sunflow,0.0,0.0,0.0,2.0,2.0
suoheidoss,0.0,0.0,1.0,0.0,1.0
super,0.0,1.0,0.0,0.0,1.0
superimpos,0.0,1.0,0.0,0.0,1.0
superior,0.0,11.0,2.0,0.0,13.0
supermarket,0.0,0.0,5.0,0.0,5.0
supermarketshypermarket,0.0,0.0,1.0,0.0,1.0
superresolut,0.0,4.0,0.0,0.0,4.0
supervis,2.0,7.0,6.0,8.0,23.0
supervisedlearning—,0.0,1.0,0.0,0.0,1.0
supervisor,0.0,0.0,2.0,2.0,4.0
supplement,2.0,3.0,1.0,14.0,20.0
suppli,8.0,9.0,7.0,120.0,144.0
supplier,0.0,1.0,10.0,12.0,23.0
supplym3,0.0,0.0,1.0,0.0,1.0
support,47.0,50.0,33.0,34.0,164.0
supportbenefit,0.0,0.0,1.0,0.0,1.0
suppress,0.0,2.0,0.0,0.0,2.0
suprasegment,0.0,1.0,0.0,0.0,1.0
supremaci,0.0,1.0,0.0,0.0,1.0
sure,6.0,0.0,1.0,10.0,17.0
surf,1.0,2.0,0.0,0.0,3.0
surfac,9.0,4.0,0.0,0.0,13.0
surg,0.0,2.0,1.0,0.0,3.0
surgeri,0.0,2.0,0.0,0.0,2.0
surigao,27.0,0.0,0.0,10.0,37.0
suro,0.0,0.0,1.0,0.0,1.0
surpass,3.0,2.0,1.0,0.0,6.0
surplu,0.0,0.0,2.0,0.0,2.0
surpris,0.0,4.0,0.0,0.0,4.0
surround,6.0,3.0,0.0,0.0,9.0
surtabl,0.0,1.0,0.0,0.0,1.0
surveil,8.0,8.0,0.0,0.0,16.0
survey,110.0,17.0,139.0,48.0,314.0
surviv,0.0,3.0,7.0,10.0,20.0
suscept,8.0,2.0,0.0,0.0,10.0
susi,0.0,0.0,0.0,2.0,2.0
suslwesipseap,0.0,0.0,1.0,0.0,1.0
suspect,1.0,3.0,0.0,0.0,4.0
suspici,0.0,2.0,0.0,0.0,2.0
sustain,5.0,15.0,41.0,44.0,105.0
suyj,0.0,0.0,1.0,0.0,1.0
svstem,0.0,1.0,0.0,0.0,1.0
swab,0.0,1.0,0.0,0.0,1.0
swal,2.0,0.0,0.0,0.0,2.0
swami,0.0,0.0,1.0,0.0,1.0
swap,12.0,0.0,0.0,0.0,12.0
swapp,0.0,0.0,0.0,20.0,20.0
swarm,0.0,9.0,0.0,0.0,9.0
swat,0.0,2.0,0.0,0.0,2.0
sway,0.0,0.0,1.0,0.0,1.0
sweep,0.0,1.0,1.0,0.0,2.0
sweeper,0.0,2.0,0.0,0.0,2.0
sweet,0.0,0.0,0.0,4.0,4.0
swift,0.0,0.0,1.0,2.0,3.0
swim,0.0,0.0,2.0,0.0,2.0
swipe,0.0,1.0,0.0,0.0,1.0
swiprolog,4.0,0.0,0.0,0.0,4.0
switch,3.0,4.0,20.0,0.0,27.0
swol,0.0,2.0,0.0,0.0,2.0
sword,0.0,0.0,1.0,0.0,1.0
swot,0.0,0.0,0.0,10.0,10.0
syeudosdd,0.0,0.0,1.0,0.0,1.0
syllabi,2.0,0.0,0.0,0.0,2.0
syllabu,4.0,0.0,0.0,0.0,4.0
symbiot,0.0,0.0,1.0,0.0,1.0
symbol,0.0,2.0,6.0,0.0,8.0
symmetri,0.0,1.0,0.0,0.0,1.0
symptom,13.0,17.0,0.0,2.0,32.0
synchron,1.0,6.0,0.0,0.0,7.0
syndic,4.0,4.0,0.0,0.0,8.0
synergi,0.0,0.0,1.0,0.0,1.0
synonym,0.0,0.0,1.0,0.0,1.0
syntact,0.0,1.0,0.0,0.0,1.0
syntax,0.0,5.0,0.0,0.0,5.0
synthes,0.0,2.0,0.0,0.0,2.0
synthesi,0.0,2.0,0.0,0.0,2.0
synthet,0.0,3.0,0.0,0.0,3.0
syoddn,0.0,0.0,1.0,0.0,1.0
sysiem,1.0,0.0,0.0,0.0,1.0
sysodap,0.0,0.0,1.0,0.0,1.0
syst,1.0,1.0,0.0,0.0,2.0
system,1246.0,415.0,19.0,30.0,1710.0
systemat,4.0,5.0,4.0,0.0,13.0
systemob,0.0,1.0,0.0,0.0,1.0
system—to,1.0,0.0,0.0,0.0,1.0
syubijod,0.0,0.0,1.0,0.0,1.0
sziwuiuilu,0.0,0.0,1.0,0.0,1.0
t1weight,0.0,1.0,0.0,0.0,1.0
t2weight,0.0,1.0,0.0,0.0,1.0
tab,0.0,0.0,1.0,0.0,1.0
tabinga,0.0,0.0,0.0,2.0,2.0
tabl,4.0,2.0,24.0,8.0,38.0
tablet,7.0,0.0,2.0,0.0,9.0
tabuan,0.0,0.0,0.0,2.0,2.0
tabul,16.0,0.0,0.0,0.0,16.0
tabular,0.0,0.0,1.0,0.0,1.0
tacit,0.0,1.0,0.0,0.0,1.0
tackl,3.0,5.0,1.0,0.0,9.0
tacti,0.0,1.0,0.0,0.0,1.0
tactic,0.0,0.0,2.0,2.0,4.0
tadawul,0.0,2.0,0.0,0.0,2.0
tag,0.0,3.0,1.0,0.0,4.0
tagabaca,0.0,0.0,0.0,2.0,2.0
tagbina,0.0,0.0,0.0,4.0,4.0
taglatawan,0.0,0.0,1.0,0.0,1.0
taiata,1.0,0.0,0.0,0.0,1.0
tail,0.0,0.0,1.0,0.0,1.0
tailor,0.0,1.0,2.0,0.0,3.0
tainabl,0.0,1.0,0.0,0.0,1.0
taka,0.0,0.0,20.0,0.0,20.0
take,28.0,27.0,30.0,26.0,111.0
taken,3.0,9.0,23.0,4.0,39.0
talacogon,0.0,0.0,0.0,8.0,8.0
tale,0.0,0.0,1.0,0.0,1.0
talend,0.0,2.0,0.0,0.0,2.0
talent,0.0,1.0,1.0,2.0,4.0
talk,0.0,0.0,2.0,0.0,2.0
talli,6.0,0.0,0.0,0.0,6.0
taman,0.0,3.0,0.0,0.0,3.0
tamil,0.0,4.0,1.0,0.0,5.0
tamper,0.0,2.0,0.0,0.0,2.0
tangibl,0.0,0.0,8.0,0.0,8.0
tangibleintang,0.0,0.0,0.0,2.0,2.0
tank,24.0,0.0,0.0,2.0,26.0
taobao,0.0,2.0,0.0,0.0,2.0
tap,1.0,0.0,2.0,2.0,5.0
target,1.0,26.0,14.0,62.0,103.0
tariff,0.0,5.0,0.0,0.0,5.0
tarpaulin,1.0,0.0,4.0,10.0,15.0
task,22.0,56.0,2.0,2.0,82.0
task1,0.0,1.0,0.0,0.0,1.0
task2us,0.0,1.0,0.0,0.0,1.0
task3,0.0,1.0,0.0,0.0,1.0
taskbas,0.0,1.0,0.0,0.0,1.0
tasksdeep,0.0,1.0,0.0,0.0,1.0
tast,3.0,0.0,1.0,8.0,12.0
tation,0.0,1.0,0.0,0.0,1.0
taught,0.0,4.0,1.0,0.0,5.0
tax,0.0,0.0,0.0,26.0,26.0
taxi,0.0,1.0,0.0,0.0,1.0
taxonomi,2.0,2.0,0.0,2.0,6.0
tayaba,0.0,0.0,0.0,2.0,2.0
teabag,0.0,0.0,0.0,2.0,2.0
teach,10.0,35.0,0.0,0.0,45.0
teacher,40.0,15.0,4.0,0.0,59.0
tealeaf,0.0,2.0,0.0,0.0,2.0
team,6.0,22.0,2.0,2.0,32.0
teamwork,0.0,3.0,1.0,0.0,4.0
tech,0.0,2.0,2.0,2.0,6.0
techcrunch,0.0,0.0,1.0,0.0,1.0
technic,15.0,10.0,4.0,60.0,89.0
technician,0.0,1.0,0.0,0.0,1.0
techniqu,15.0,137.0,39.0,10.0,201.0
technoeconom,0.0,0.0,0.0,2.0,2.0
technogadget,0.0,0.0,1.0,0.0,1.0
technolog,119.0,110.0,58.0,64.0,351.0
technologybas,0.0,0.0,1.0,0.0,1.0
technologydriven,0.0,0.0,0.0,6.0,6.0
technologyin,1.0,0.0,0.0,0.0,1.0
technologyrel,1.0,0.0,0.0,0.0,1.0
techsavvi,0.0,0.0,1.0,0.0,1.0
tection,0.0,1.0,0.0,0.0,1.0
tecton,0.0,0.0,1.0,0.0,1.0
tedi,0.0,1.0,0.0,0.0,1.0
tediou,3.0,3.0,0.0,2.0,8.0
tee,1.0,0.0,0.0,0.0,1.0
teenag,0.0,0.0,0.0,2.0,2.0
tegnnoleay,1.0,0.0,0.0,0.0,1.0
tehran,0.0,0.0,1.0,0.0,1.0
tekton,0.0,0.0,1.0,0.0,1.0
telecentr,0.0,2.0,0.0,0.0,2.0
telecom,0.0,0.0,3.0,0.0,3.0
telecommun,0.0,7.0,11.0,0.0,18.0
telefax,0.0,0.0,0.0,2.0,2.0
telemetri,0.0,1.0,0.0,0.0,1.0
teleoper,0.0,5.0,0.0,0.0,5.0
teleoperat,0.0,1.0,0.0,0.0,1.0
telephon,2.0,0.0,2.0,4.0,8.0
televis,1.0,2.0,2.0,0.0,5.0
telkom,0.0,0.0,1.0,0.0,1.0
tell,4.0,0.0,1.0,4.0,9.0
teller,0.0,1.0,0.0,0.0,1.0
tellig,0.0,1.0,0.0,0.0,1.0
telugu,0.0,3.0,0.0,0.0,3.0
tem,0.0,1.0,0.0,0.0,1.0
temperatur,36.0,6.0,2.0,4.0,48.0
templ,3.0,0.0,0.0,0.0,3.0
templat,5.0,1.0,0.0,0.0,6.0
tempor,0.0,5.0,0.0,0.0,5.0
tenaga,0.0,1.0,0.0,0.0,1.0
tenant,6.0,0.0,0.0,0.0,6.0
tend,1.0,3.0,7.0,0.0,11.0
tendenc,0.0,0.0,6.0,0.0,6.0
tengibl,0.0,0.0,1.0,0.0,1.0
tens,0.0,1.0,0.0,0.0,1.0
tension,0.0,1.0,0.0,0.0,1.0
tensiti,0.0,1.0,0.0,0.0,1.0
tensorflow,3.0,0.0,0.0,0.0,3.0
terc,1.0,0.0,0.0,0.0,1.0
term,45.0,55.0,74.0,20.0,194.0
termin,0.0,3.0,0.0,0.0,3.0
termstechniqu,0.0,1.0,0.0,0.0,1.0
ternari,0.0,2.0,0.0,0.0,2.0
terrac,0.0,0.0,0.0,2.0,2.0
terrain,3.0,0.0,0.0,2.0,5.0
terramodi,0.0,1.0,0.0,0.0,1.0
territori,4.0,1.0,1.0,0.0,6.0
tesda,20.0,0.0,0.0,0.0,20.0
tesseract,9.0,1.0,0.0,0.0,10.0
test,118.0,78.0,44.0,10.0,250.0
testabl,0.0,0.0,0.0,2.0,2.0
testb,0.0,2.0,0.0,0.0,2.0
testifi,0.0,0.0,1.0,0.0,1.0
teturn,0.0,0.0,0.0,2.0,2.0
texa,0.0,1.0,0.0,0.0,1.0
text,14.0,40.0,5.0,0.0,59.0
textbas,0.0,1.0,0.0,0.0,1.0
textblob,0.0,1.0,0.0,0.0,1.0
textbolb,0.0,2.0,0.0,0.0,2.0
textbook,0.0,1.0,1.0,0.0,2.0
textil,0.0,0.0,3.0,0.0,3.0
textth,0.0,1.0,0.0,0.0,1.0
texttospeech,0.0,1.0,0.0,0.0,1.0
textual,0.0,4.0,0.0,0.0,4.0
textur,0.0,5.0,0.0,2.0,7.0
tfhe,0.0,2.0,0.0,0.0,2.0
tfidf,0.0,7.0,0.0,0.0,7.0
thai,0.0,1.0,9.0,0.0,10.0
thailand,0.0,0.0,5.0,0.0,5.0
thank,0.0,4.0,0.0,0.0,4.0
that,0.0,3.0,0.0,0.0,3.0
theanin,0.0,1.0,0.0,0.0,1.0
theart,0.0,2.0,0.0,0.0,2.0
thebook,3.0,0.0,0.0,0.0,3.0
theft,13.0,9.0,0.0,0.0,22.0
theftinduc,0.0,1.0,0.0,0.0,1.0
thei,1.0,0.0,0.0,0.0,1.0
themat,0.0,5.0,2.0,0.0,7.0
theme,0.0,0.0,5.0,0.0,5.0
theoret,0.0,4.0,15.0,2.0,21.0
theori,6.0,21.0,23.0,2.0,52.0
theoriesliteratur,0.0,0.0,1.0,0.0,1.0
therapeut,0.0,1.0,0.0,0.0,1.0
therapi,0.0,1.0,0.0,0.0,1.0
there,0.0,0.0,2.0,0.0,2.0
therebi,1.0,6.0,7.0,6.0,20.0
therefor,38.0,25.0,32.0,26.0,121.0
therein,0.0,2.0,0.0,0.0,2.0
thermal,4.0,2.0,0.0,0.0,6.0
thermor,0.0,1.0,0.0,0.0,1.0
these,0.0,1.0,0.0,0.0,1.0
thesi,11.0,2.0,1.0,0.0,14.0
thestudi,0.0,0.0,1.0,0.0,1.0
thet,0.0,0.0,1.0,0.0,1.0
theyr,1.0,0.0,0.0,0.0,1.0
theyv,1.0,0.0,0.0,0.0,1.0
thick,0.0,1.0,0.0,0.0,1.0
thin,0.0,1.0,2.0,0.0,3.0
thing,16.0,20.0,4.0,8.0,48.0
think,2.0,5.0,3.0,0.0,10.0
third,0.0,4.0,9.0,24.0,37.0
thirdli,0.0,2.0,0.0,0.0,2.0
thirdparti,2.0,0.0,0.0,0.0,2.0
thirti,14.0,0.0,6.0,2.0,22.0
thirtyseven,0.0,0.0,0.0,4.0,4.0
thnocentr,0.0,0.0,1.0,0.0,1.0
thoir,0.0,0.0,1.0,0.0,1.0
thoma,0.0,1.0,0.0,0.0,1.0
thorough,5.0,0.0,6.0,2.0,13.0
thoroughli,1.0,0.0,1.0,0.0,2.0
though,2.0,6.0,7.0,8.0,23.0
thought,4.0,3.0,5.0,2.0,14.0
thousand,1.0,2.0,0.0,34.0,37.0
thousandth,0.0,1.0,0.0,0.0,1.0
thread,0.0,7.0,0.0,0.0,7.0
threat,7.0,10.0,0.0,4.0,21.0
threaten,0.0,1.0,0.0,0.0,1.0
three,12.0,54.0,54.0,42.0,162.0
three3,3.0,1.0,0.0,0.0,4.0
threeaxi,3.0,0.0,0.0,0.0,3.0
threedimens,0.0,1.0,0.0,0.0,1.0
threequart,0.0,0.0,1.0,0.0,1.0
threeyear,0.0,0.0,0.0,2.0,2.0
threshold,9.0,13.0,0.0,0.0,22.0
thrive,0.0,0.0,1.0,2.0,3.0
throat,0.0,1.0,1.0,0.0,2.0
throughout,15.0,7.0,3.0,6.0,31.0
throughput,0.0,2.0,0.0,0.0,2.0
thrown,1.0,0.0,0.0,0.0,1.0
thru,4.0,0.0,2.0,0.0,6.0
thrust,0.0,0.0,0.0,2.0,2.0
thu,23.0,35.0,29.0,22.0,109.0
thwart,0.0,1.0,0.0,0.0,1.0
tic,1.0,0.0,0.0,0.0,1.0
ticket,0.0,0.0,1.0,0.0,1.0
tie,0.0,1.0,0.0,0.0,1.0
tiedup,0.0,0.0,0.0,2.0,2.0
tier1,0.0,0.0,1.0,0.0,1.0
tier2,0.0,0.0,2.0,0.0,2.0
tieup,0.0,0.0,0.0,4.0,4.0
tigen,1.0,0.0,0.0,0.0,1.0
tightli,0.0,1.0,0.0,0.0,1.0
tiie,2.0,0.0,0.0,0.0,2.0
tile,1.0,0.0,0.0,8.0,9.0
tileabl,0.0,1.0,0.0,0.0,1.0
till,0.0,1.0,0.0,0.0,1.0
tiller,1.0,0.0,0.0,0.0,1.0
tilt,0.0,1.0,0.0,0.0,1.0
tiltsens,3.0,0.0,0.0,0.0,3.0
timber,0.0,6.0,0.0,0.0,6.0
time,115.0,132.0,70.0,56.0,373.0
timeawar,0.0,1.0,0.0,0.0,1.0
timeconsum,4.0,2.0,0.0,0.0,6.0
timecrit,0.0,1.0,0.0,0.0,1.0
timefram,0.0,1.0,0.0,0.0,1.0
timefrequ,0.0,1.0,0.0,0.0,1.0
timeintens,0.0,1.0,0.0,0.0,1.0
timelaps,0.0,2.0,0.0,0.0,2.0
timeli,0.0,0.0,3.0,0.0,3.0
timelin,3.0,2.0,0.0,0.0,5.0
timepermiss,0.0,1.0,0.0,0.0,1.0
timepow,0.0,2.0,0.0,0.0,2.0
timesav,0.0,0.0,0.0,4.0,4.0
timesensit,1.0,1.0,0.0,0.0,2.0
timeseri,2.0,5.0,0.0,0.0,7.0
timet,0.0,18.0,0.0,2.0,20.0
tiniwisan,0.0,0.0,1.0,6.0,7.0
tinkercad,0.0,5.0,0.0,0.0,5.0
tinola,0.0,0.0,0.0,2.0,2.0
tion,0.0,7.0,1.0,0.0,8.0
tional,0.0,3.0,0.0,0.0,3.0
tip,1.0,0.0,0.0,0.0,1.0
tisk,0.0,1.0,0.0,0.0,1.0
tissu,0.0,14.0,1.0,2.0,17.0
titl,2.0,1.0,1.0,2.0,6.0
tittl,0.0,0.0,0.0,2.0,2.0
tiviti,0.0,1.0,0.0,0.0,1.0
tiwcetigd,0.0,1.0,0.0,0.0,1.0
tlweight,0.0,1.0,0.0,0.0,1.0
toal,0.0,0.0,1.0,0.0,1.0
tobacco,0.0,0.0,12.0,0.0,12.0
tobit,0.0,0.0,0.0,2.0,2.0
tocurr,0.0,1.0,0.0,0.0,1.0
today,13.0,7.0,11.0,8.0,39.0
tofac,2.0,0.0,0.0,0.0,2.0
togeth,5.0,0.0,3.0,10.0,18.0
toilet,4.0,0.0,1.0,0.0,5.0
toiletri,0.0,0.0,1.0,2.0,3.0
token,0.0,5.0,0.0,0.0,5.0
toler,0.0,0.0,0.0,2.0,2.0
toleratedupon,0.0,0.0,1.0,0.0,1.0
toll,0.0,1.0,0.0,0.0,1.0
tomato,0.0,6.0,0.0,0.0,6.0
tomograph,0.0,1.0,0.0,0.0,1.0
tomographi,0.0,6.0,0.0,0.0,6.0
tomorrow,0.0,0.0,1.0,0.0,1.0
ton,0.0,0.0,0.0,6.0,6.0
tongu,1.0,0.0,0.0,0.0,1.0
took,0.0,2.0,3.0,2.0,7.0
tool,51.0,50.0,52.0,16.0,169.0
toolappl,1.0,0.0,0.0,0.0,1.0
toolkit,0.0,1.0,0.0,0.0,1.0
toon,0.0,1.0,0.0,0.0,1.0
top,0.0,0.0,1.0,2.0,3.0
topdown,5.0,0.0,0.0,0.0,5.0
topic,15.0,16.0,5.0,0.0,36.0
topolog,0.0,7.0,0.0,0.0,7.0
topsi,0.0,1.0,0.0,0.0,1.0
torn,0.0,0.0,2.0,0.0,2.0
tort,1.0,0.0,0.0,0.0,1.0
total,85.0,25.0,52.0,88.0,250.0
touch,0.0,0.0,2.0,0.0,2.0
touchi,0.0,2.0,0.0,0.0,2.0
touchless,2.0,0.0,0.0,0.0,2.0
toufunao,0.0,0.0,0.0,6.0,6.0
tough,0.0,2.0,5.0,0.0,7.0
tour,2.0,0.0,0.0,0.0,2.0
tourism,3.0,21.0,28.0,0.0,52.0
tourist,20.0,8.0,9.0,0.0,37.0
tourista,0.0,0.0,1.0,0.0,1.0
toward,6.0,17.0,72.0,10.0,105.0
town,2.0,0.0,2.0,14.0,18.0
toxic,6.0,1.0,0.0,0.0,7.0
trace,32.0,7.0,1.0,2.0,42.0
traceabl,0.0,0.0,1.0,0.0,1.0
tracer,2.0,0.0,0.0,0.0,2.0
track,70.0,29.0,2.0,2.0,103.0
tracker,5.0,3.0,0.0,0.0,8.0
tractabl,0.0,1.0,0.0,0.0,1.0
traction,0.0,1.0,0.0,0.0,1.0
tractor,0.0,0.0,1.0,0.0,1.0
trade,20.0,5.0,15.0,26.0,66.0
trademark,0.0,0.0,0.0,2.0,2.0
tradeoff,0.0,3.0,0.0,0.0,3.0
trader,4.0,0.0,1.0,0.0,5.0
tradit,19.0,38.0,25.0,10.0,92.0
traffic,28.0,44.0,3.0,0.0,75.0
tragedi,0.0,0.0,1.0,0.0,1.0
train,18.0,73.0,15.0,10.0,116.0
traine,28.0,0.0,0.0,0.0,28.0
trainer,36.0,0.0,0.0,0.0,36.0
trait,0.0,8.0,6.0,2.0,16.0
transact,82.0,23.0,11.0,14.0,130.0
transcend,0.0,0.0,1.0,0.0,1.0
transcompil,0.0,10.0,0.0,0.0,10.0
transcription—,0.0,1.0,0.0,0.0,1.0
transfer,3.0,22.0,2.0,4.0,31.0
transform,7.0,51.0,16.0,12.0,86.0
transformationbas,0.0,1.0,0.0,0.0,1.0
transit,0.0,5.0,2.0,0.0,7.0
translat,13.0,12.0,1.0,4.0,30.0
transmiss,1.0,3.0,1.0,0.0,5.0
transmit,10.0,4.0,0.0,0.0,14.0
transmitt,0.0,4.0,1.0,0.0,5.0
transnat,0.0,0.0,0.0,2.0,2.0
transpar,0.0,1.0,0.0,2.0,3.0
transport,17.0,6.0,6.0,22.0,51.0
trap,9.0,1.0,0.0,0.0,10.0
trash,15.0,1.0,2.0,0.0,18.0
trash2cash,0.0,0.0,0.0,2.0,2.0
tration,0.0,0.0,1.0,4.0,5.0
travel,9.0,1.0,10.0,32.0,52.0
travellifestyl,0.0,0.0,1.0,0.0,1.0
travi,0.0,0.0,8.0,0.0,8.0
tray,1.0,0.0,0.0,6.0,7.0
treasur,1.0,0.0,0.0,0.0,1.0
treat,1.0,3.0,2.0,0.0,6.0
treatment,9.0,12.0,4.0,6.0,31.0
tree,12.0,25.0,0.0,12.0,49.0
treebas,0.0,1.0,0.0,0.0,1.0
treelstm,0.0,1.0,0.0,0.0,1.0
trek,2.0,0.0,0.0,0.0,2.0
tremend,2.0,1.0,3.0,2.0,8.0
trend,3.0,9.0,9.0,28.0,49.0
trendi,0.0,1.0,0.0,0.0,1.0
trento,0.0,0.0,0.0,2.0,2.0
tri,1.0,7.0,17.0,6.0,31.0
trial,0.0,1.0,1.0,2.0,4.0
triangular,0.0,2.0,0.0,0.0,2.0
tribe,7.0,0.0,0.0,0.0,7.0
trigger,14.0,0.0,4.0,0.0,18.0
trillion,0.0,1.0,1.0,0.0,2.0
trimf,0.0,1.0,0.0,0.0,1.0
trip,2.0,1.0,2.0,0.0,5.0
tripadvisorcom,0.0,0.0,1.0,0.0,1.0
tripl,0.0,2.0,0.0,0.0,2.0
trivago,3.0,0.0,0.0,0.0,3.0
trivia,8.0,0.0,0.0,0.0,8.0
triz,0.0,3.0,0.0,0.0,3.0
trizs,0.0,5.0,0.0,0.0,5.0
troop,0.0,2.0,0.0,0.0,2.0
troubl,3.0,1.0,0.0,0.0,4.0
troublesom,1.0,0.0,0.0,0.0,1.0
trough,0.0,0.0,1.0,0.0,1.0
truck,0.0,1.0,0.0,0.0,1.0
true,7.0,4.0,6.0,0.0,17.0
truli,0.0,0.0,0.0,2.0,2.0
truls,6.0,0.0,0.0,0.0,6.0
truncat,0.0,0.0,1.0,0.0,1.0
trust,1.0,6.0,45.0,4.0,56.0
truste,0.0,0.0,0.0,2.0,2.0
trustworthi,0.0,1.0,4.0,0.0,5.0
truth,0.0,4.0,1.0,0.0,5.0
tsetung,0.0,0.0,0.0,2.0,2.0
ttest,0.0,1.0,4.0,0.0,5.0
tuan,0.0,1.0,0.0,0.0,1.0
tubay,0.0,0.0,2.0,0.0,2.0
tuberculosi,0.0,0.0,0.0,2.0,2.0
tuition,4.0,0.0,0.0,2.0,6.0
tume,0.0,0.0,1.0,0.0,1.0
tumor,0.0,29.0,0.0,0.0,29.0
tumour,0.0,1.0,0.0,0.0,1.0
tune,0.0,5.0,0.0,2.0,7.0
turbin,0.0,0.0,1.0,0.0,1.0
turbul,0.0,0.0,2.0,0.0,2.0
ture,1.0,1.0,1.0,0.0,3.0
turkish,0.0,0.0,2.0,0.0,2.0
turn,27.0,6.0,4.0,0.0,37.0
turnov,0.0,1.0,4.0,4.0,9.0
tusk,0.0,0.0,1.0,0.0,1.0
tutor,0.0,1.0,0.0,0.0,1.0
tutori,2.0,0.0,0.0,0.0,2.0
tween,0.0,1.0,0.0,0.0,1.0
tweet,0.0,11.0,0.0,0.0,11.0
twelv,0.0,0.0,0.0,6.0,6.0
twenti,4.0,1.0,4.0,14.0,23.0
twentyf,1.0,0.0,0.0,0.0,1.0
twentyfour,0.0,0.0,0.0,6.0,6.0
twentythre,0.0,0.0,0.0,4.0,4.0
twentytwo,2.0,0.0,0.0,4.0,6.0
twilio,1.0,0.0,0.0,0.0,1.0
twillio,2.0,0.0,0.0,0.0,2.0
twin,0.0,2.0,0.0,0.0,2.0
twitter,4.0,14.0,4.0,0.0,22.0
twodimension,0.0,3.0,0.0,0.0,3.0
twofold,0.0,0.0,1.0,0.0,1.0
twolevel,0.0,1.0,0.0,0.0,1.0
